city,date,fare,ride_id
East Kaylahaven,2018-01-21 16:07:14,36.89,2411253353023
Loganberg,2018-01-12 05:07:59,36.82,1078107100946
Richardfort,2018-04-22 03:06:56,39.74,4081388893008
Richardfort,2018-01-31 14:51:01,43.92,4066949857460
South Michelleport,2018-04-01 14:50:13,28.84,8846086448082
Barajasview,2018-01-14 11:00:56,19.81,2376258275704
West Heidi,2018-04-18 20:05:50,32.74,1746486459381
Leahton,2018-03-31 02:08:34,4.65,2204196907107
Port Johnbury,2018-01-07 05:43:33,19.08,8839376782201
Justinberg,2018-05-07 20:22:19,18.74,6395645209944
North Barbara,2018-04-10 17:12:30,10.94,0355505295148
Barajasview,2018-05-06 01:06:46,17.63,9233210711447
Reynoldsfurt,2018-04-12 01:13:32,21.18,7471389630684
West Christopherberg,2018-02-09 12:25:18,33.97,4253879747453
Leahton,2018-02-23 01:19:01,7.08,3744450559493
Simpsonburgh,2018-03-04 11:08:21,23.33,0999763197952
Port Frank,2018-04-05 07:22:06,14.21,8366078746939
West Heidi,2018-04-17 00:03:53,8.91,7617129474198
Robertport,2018-04-24 23:45:26,19.73,7443212616134
Loganberg,2018-05-05 17:29:14,30.47,7769257115143
West Josephberg,2018-03-23 01:43:42,33.12,2335403933616
West Anthony,2018-04-03 01:47:34,31.6,4965334251077
South Michelleport,2018-04-22 02:38:23,9.72,2088915921441
Amandaburgh,2018-04-05 10:22:33,25.55,8581415267582
Justinberg,2018-04-01 23:46:28,40.87,8957673981865
Joneschester,2018-03-10 08:15:49,27.91,1273089327705
Lake Scottton,2018-01-11 19:18:14,31.31,9305780926672
Rodneyfort,2018-03-24 19:06:17,31.41,0827420157387
Pattyland,2018-04-25 14:57:12,44.39,1723704076506
Jerryton,2018-02-28 01:14:01,36.87,3091056853372
Lake Scottton,2018-04-11 04:26:34,22.03,2026817631440
Grahamburgh,2018-04-29 21:20:41,13.59,3200697602557
South Latoya,2018-03-29 22:54:21,5.93,2624300505522
Liumouth,2018-03-27 12:12:35,44.27,0981646095196
Hurleymouth,2018-03-02 11:43:55,34.65,9380451674236
West Angela,2018-02-15 08:01:29,44.12,1962119538906
Reynoldsfurt,2018-03-14 16:29:50,35.65,9907094547309
Port Johnbury,2018-03-29 03:22:44,14.54,3761244486728
North Jason,2018-02-15 14:32:55,17.35,6041761536159
North Madeline,2018-04-15 10:02:03,37.6,3895257821808
Simpsonburgh,2018-02-15 09:18:12,4.63,0060590634054
Hurleymouth,2018-02-13 17:32:27,25.72,8761492384598
West Robert,2018-03-07 06:32:50,4.28,2030781890598
North Jasmine,2018-04-01 04:31:58,28.04,5012381250511
North Jason,2018-04-05 20:10:13,32.18,3373552059268
South Jack,2018-02-01 11:28:27,26.72,5062167553046
West Heidi,2018-02-09 19:23:40,39.76,5522902563780
West Anthony,2018-04-06 02:25:24,14.3,7571962911640
West Ericstad,2018-03-21 09:28:30,18.24,4602951691465
West Samuelburgh,2018-02-27 06:43:58,32.73,5615978341618
New Jacobville,2018-04-09 08:47:39,4.95,4493739026643
Carriemouth,2018-02-21 15:09:30,23.48,4757309916575
Christopherfurt,2018-03-18 09:24:46,7.45,4451216191000
South Phillip,2018-01-16 03:42:53,7.08,8455684324577
Grahamburgh,2018-01-28 15:40:18,44.91,0258537071837
Christopherfurt,2018-03-25 20:35:29,23.38,0499819477057
Robertport,2018-04-27 12:31:49,41.48,6464585125888
Justinberg,2018-04-26 08:12:39,7.68,1068654868178
Port Frank,2018-04-05 15:44:01,36.08,0345798180405
New Jacobville,2018-04-13 01:18:36,43.98,9448599228121
North Jasmine,2018-02-01 20:17:32,8.09,0415938107224
Valentineton,2018-03-18 07:07:37,36.04,8732227820711
Huntermouth,2018-01-06 20:23:15,28.74,0654209897024
South Jack,2018-03-08 08:55:38,17.17,8790956008800
New Paulton,2018-03-15 04:48:54,4.6,9741461074247
Williamsstad,2018-04-21 23:26:52,26.99,8562558271094
Jerryton,2018-01-06 12:30:31,27.71,9044741327560
Deanville,2018-01-04 13:30:18,4.56,6423110181560
South Evanton,2018-03-22 05:26:10,6.58,8377194684593
New Kimberlyborough,2018-04-29 07:38:14,9.08,3171924269846
Hurleymouth,2018-03-24 12:04:05,8.77,8274792045316
North Barbara,2018-04-01 00:20:26,31.72,9786164746039
West Angela,2018-02-22 02:22:44,19.44,3794957743208
Karenside,2018-03-15 15:11:23,31.89,5438262479794
South Phillip,2018-05-01 23:05:39,38.46,3438539201976
South Karenland,2018-05-08 11:38:35,19.77,7837163332630
Royland,2018-02-21 22:19:42,5.95,8419472819508
South Phillip,2018-01-20 17:35:14,24.0,7335381694023
South Phillip,2018-05-02 01:04:26,24.23,0122972554913
West Gabriel,2018-03-09 04:39:40,14.41,8736179372694
South Karenland,2018-01-14 02:07:31,24.71,8612310537569
Robertport,2018-04-27 10:55:00,11.42,9229559709948
Roberthaven,2018-02-12 07:58:19,37.0,4695876927320
West Christopherberg,2018-01-11 21:37:38,44.76,2736821667334
Robertport,2018-03-21 05:48:07,8.2,3399765997944
West Anthony,2018-02-07 16:55:49,33.51,4163116879444
New Kimberlyborough,2018-02-09 13:28:12,6.43,6447146283593
Loganberg,2018-02-02 23:09:57,7.12,1273504899848
West Samuelburgh,2018-01-11 01:36:40,25.07,0150842311533
New Kimberlyborough,2018-04-24 18:35:25,28.87,7937084886066
Roberthaven,2018-04-25 14:14:21,22.75,7370173740205
Barajasview,2018-04-03 15:25:40,44.15,9596158245970
Royland,2018-02-22 22:46:35,10.19,8898717814964
Rogerston,2018-03-14 14:43:06,10.29,7434755865561
Christopherfurt,2018-02-12 14:24:45,11.7,8493510475659
West Gabriel,2018-02-20 06:07:56,8.44,6912411809711
South Karenland,2018-04-18 13:07:48,8.56,7557919821071
Williamsview,2018-04-26 00:30:10,20.89,2565031924407
Deanville,2018-03-05 09:44:44,42.79,3624951927291
West Samuelburgh,2018-01-16 03:43:06,14.93,0501860788836
North Barbara,2018-02-14 11:29:33,4.11,7676958819518
Christopherfurt,2018-03-10 07:36:14,22.65,5004635115882
Jerryton,2018-02-01 16:39:33,37.7,9580453081562
South Latoya,2018-02-09 20:42:42,12.17,9006323786141
South Latoya,2018-03-04 12:20:13,5.04,9877402838460
West Gabriel,2018-03-17 04:22:57,15.95,9297065011626
Lake Jonathanshire,2018-01-23 21:43:16,21.11,7711472105447
North Jasmine,2018-02-10 20:19:09,31.38,4746798812840
Raymondhaven,2018-04-15 12:15:39,6.74,6814069660716
Port Johnbury,2018-03-25 02:17:17,41.61,8060554577818
North Barbara,2018-01-17 18:14:21,18.27,0378378458823
New Kimberlyborough,2018-01-27 14:49:59,23.09,5575542360660
Carriemouth,2018-02-26 05:24:14,19.05,1954595027791
West Samuelburgh,2018-02-05 21:02:08,31.94,6733377008433
Martinezhaven,2018-02-17 21:48:23,34.27,0234040536506
North Barbara,2018-04-30 05:22:36,28.89,3280924853266
Valentineton,2018-02-08 19:05:19,36.23,6667399787796
West Robert,2018-02-09 05:16:40,26.1,0018586563147
Roberthaven,2018-04-07 16:53:02,13.4,4901744924514
West Gabriel,2018-04-20 05:31:15,23.69,4906123013063
Karenberg,2018-02-18 19:28:12,44.08,7216870520002
Rogerston,2018-03-08 03:46:09,17.81,8564688877511
West Angela,2018-01-12 01:55:14,20.46,5241313119408
New Kimberlyborough,2018-04-01 12:09:20,10.76,9128314710444
Justinberg,2018-02-20 15:05:34,31.31,9201627426971
South Michelleport,2018-01-02 00:56:53,37.34,7660983928505
South Evanton,2018-01-11 11:02:56,39.99,9389412340616
Johnton,2018-04-11 13:41:32,33.12,7226095312061
Grahamburgh,2018-04-03 13:27:12,5.09,8563291978035
Rogerston,2018-02-16 02:04:26,20.64,8147119935068
South Karenland,2018-04-21 11:42:56,7.44,3546758082082
North Barbara,2018-03-08 09:24:04,29.15,0096327208793
Jerryton,2018-03-20 01:28:13,15.37,0931767662333
West Christopherberg,2018-04-25 06:22:17,35.39,7477243029144
South Jack,2018-02-13 09:20:17,32.64,0880719000627
Port Samanthamouth,2018-01-28 23:59:56,15.49,3267076599938
New Paulton,2018-03-29 19:12:44,43.79,7069182200045
Carriemouth,2018-04-18 17:01:19,37.63,7736868729205
North Jasmine,2018-02-27 01:34:44,35.31,9250348453537
Rogerston,2018-01-16 08:38:21,31.34,0132229043541
Port David,2018-02-03 01:11:12,21.2,0571426064278
Williamsview,2018-04-11 20:41:11,33.68,2743576865816
South Evanton,2018-04-26 04:37:07,42.99,4021951320296
South Evanton,2018-03-25 15:50:31,23.48,4595712810673
Port David,2018-04-07 23:44:31,39.51,5955263794133
West Christopherberg,2018-02-08 23:04:07,14.22,3725594191671
New Paulton,2018-03-19 23:42:30,40.2,8200670656817
Leahton,2018-02-04 08:07:51,15.37,9588333638752
Valentineton,2018-04-28 09:10:04,5.73,0211077450937
Port David,2018-03-14 09:28:52,9.22,3636094509357
West Robert,2018-02-12 01:20:31,14.8,8061825242787
Valentineton,2018-01-02 01:46:40,34.79,6364347026456
Port Johnbury,2018-02-20 04:27:04,27.1,3559371442324
Richardfort,2018-03-04 22:13:57,14.83,9474112834050
Karenberg,2018-01-08 13:51:01,9.5,1452908053234
West Robert,2018-03-14 15:25:30,18.28,4582728938880
New Paulville,2018-02-15 23:58:52,28.18,2042625414105
West Patrickchester,2018-05-03 01:24:27,44.85,9421076208137
Loganberg,2018-04-03 09:30:45,5.16,9234858994858
Pattyland,2018-05-02 20:17:54,4.23,0165884747714
West Christopherberg,2018-02-20 15:23:03,26.9,1241904355851
Leahton,2018-02-05 18:06:22,8.38,5895519228312
Richardfort,2018-03-28 19:33:00,7.75,5539056178883
West Anthony,2018-03-11 12:23:09,41.37,1133824003625
East Kaylahaven,2018-04-17 00:28:25,41.19,0632034433617
Williamsstad,2018-04-01 17:37:03,16.83,1516898097903
South Phillip,2018-02-12 22:04:01,23.69,3667620137676
West Samuelburgh,2018-01-18 10:57:01,16.96,3936672434669
Royland,2018-03-24 10:24:58,10.05,2956667449547
Justinberg,2018-01-24 10:16:58,8.83,1863373026072
Karenberg,2018-01-30 10:51:26,8.79,3832465976005
North Markport,2018-04-09 14:55:36,20.23,2580600321555
Roberthaven,2018-03-17 14:48:42,26.71,9351523593625
Royland,2018-01-11 14:23:33,43.07,0758051257033
Hurleymouth,2018-01-31 02:49:31,19.23,9537342512126
Roberthaven,2018-04-22 04:12:02,31.29,4104819203471
Grahamburgh,2018-03-16 10:03:25,30.66,4739685866279
Johnton,2018-04-26 17:02:03,4.63,3435314950289
Huntermouth,2018-05-07 08:47:24,25.83,0961632121092
Pattyland,2018-03-19 20:41:46,18.17,9394782106762
West Robert,2018-04-16 16:16:39,25.65,3598783489879
Leahton,2018-04-13 10:54:14,18.25,6160383330317
Port Frank,2018-04-18 00:39:00,33.73,2262735363722
Port Frank,2018-02-28 07:39:56,33.83,1263734830322
West Josephberg,2018-03-08 21:57:37,9.54,8122518407125
Grahamburgh,2018-02-08 13:28:19,10.63,3654329505875
Williamsstad,2018-05-06 19:34:45,26.43,8987900630211
North Barbara,2018-03-27 09:44:50,33.4,5616232989843
South Phillip,2018-04-17 18:42:23,42.3,1295834729480
Erikaland,2018-02-05 04:51:46,14.13,9877186615998
Port Samanthamouth,2018-01-19 19:54:19,38.58,2627706491192
North Jasmine,2018-04-21 15:15:52,5.31,2978643106961
West Gabriel,2018-04-27 00:34:07,37.74,7635908923026
Rodneyfort,2018-02-06 11:01:59,27.87,9791961135733
New Paulton,2018-04-27 23:26:03,19.06,0200114730453
Hurleymouth,2018-04-22 02:31:34,9.14,5563891443844
South Phillip,2018-03-02 07:23:45,30.62,4979353054069
West Ericstad,2018-01-25 20:18:54,23.27,2128083228895
Port Samanthamouth,2018-03-20 05:48:09,36.7,0818657902024
West Josephberg,2018-01-17 05:32:53,7.87,2300524346997
Port Angela,2018-03-10 19:24:17,43.18,1889756483447
West Gabriel,2018-04-25 14:28:31,10.86,8501534816997
Hurleymouth,2018-02-15 02:10:41,42.61,9951997361357
Jerryton,2018-04-18 06:08:08,42.8,2662884342881
Lake Danielberg,2018-02-09 19:09:28,10.62,9241723273680
South Phillip,2018-01-14 18:26:57,41.66,2773169266119
West Robert,2018-03-28 15:00:52,35.88,2845456872898
New Kimberlyborough,2018-04-28 12:48:34,33.35,9501644249110
New Paulville,2018-05-02 18:20:46,12.08,0616282203086
West Josephberg,2018-04-30 14:45:49,40.08,5405559091854
Erikaland,2018-03-17 16:51:14,39.58,6422633857150
North Madeline,2018-04-08 20:26:29,25.79,9441483043169
West Heidi,2018-04-06 21:40:42,23.41,9786796535049
Reynoldsfurt,2018-02-02 02:52:44,29.07,1864214108957
South Latoya,2018-01-18 06:04:47,5.69,0701359361728
Amandaburgh,2018-03-07 02:26:33,18.76,3419454549176
West Josephberg,2018-01-20 01:27:14,38.39,4397728070153
Lake Jonathanshire,2018-01-29 00:19:07,41.05,6649692036139
West Anthony,2018-04-18 23:10:20,31.16,8478263285526
Raymondhaven,2018-04-06 13:52:23,30.36,8733066774197
Hurleymouth,2018-01-11 12:59:18,37.44,7883631639510
Roberthaven,2018-01-28 10:23:03,21.72,7329967171497
New Paulville,2018-04-29 23:05:04,14.59,3633773352426
Robertport,2018-03-26 22:47:28,13.34,5448152130582
Port Frank,2018-01-19 13:08:46,4.86,5084604122837
Rogerston,2018-03-26 04:27:13,13.97,2819922682847
Liumouth,2018-01-16 21:55:41,6.02,3852178705457
Lake Danielberg,2018-01-21 12:52:23,14.09,9568308937660
West Josephberg,2018-03-21 15:44:51,6.13,2303866275192
Leahton,2018-01-15 02:30:19,21.95,1795517114461
Huntermouth,2018-04-03 07:02:33,29.88,8967623538278
Lake Danielberg,2018-05-03 15:35:53,19.97,0554189360191
Loganberg,2018-02-21 13:09:31,7.49,0641484440175
North Madeline,2018-02-16 15:06:13,37.75,1453604070822
Hurleymouth,2018-04-09 09:17:22,20.31,2511587245343
Port Johnbury,2018-03-30 20:43:11,19.48,5137842721901
Royland,2018-05-07 14:58:12,36.22,2538030596845
Richardfort,2018-02-14 03:27:28,44.11,2503858662225
Johnton,2018-01-25 13:17:50,28.14,7110470975159
North Jason,2018-04-12 06:19:16,33.12,1713993326185
South Phillip,2018-01-05 17:50:07,41.55,8825678119661
Reynoldsfurt,2018-01-21 16:07:25,25.19,1033224475506
West Ericstad,2018-04-12 12:08:32,27.69,4567962930203
Richardfort,2018-04-27 11:59:25,30.31,6106446829435
West Heidi,2018-04-22 00:38:57,8.89,5408402630569
Johnton,2018-03-04 10:30:32,36.76,3273293541841
West Angela,2018-01-02 09:28:27,19.81,9739967666158
Leahton,2018-02-28 20:02:59,31.01,2116500207936
Johnton,2018-04-11 14:40:12,16.63,7248459450448
Port David,2018-01-21 02:29:36,32.92,0857956984195
New Kimberlyborough,2018-04-01 04:31:44,35.11,8275820093507
Port Frank,2018-02-26 05:03:19,25.18,7280804922163
Barajasview,2018-01-24 05:58:33,9.21,1841073494391
South Phillip,2018-04-21 10:31:27,32.85,2752328490329
North Jasmine,2018-04-03 13:15:16,19.66,9206122228723
New Kimberlyborough,2018-03-13 09:48:42,14.84,1839171122889
North Jasmine,2018-01-05 16:39:33,26.72,3669060555225
Reynoldsfurt,2018-02-13 10:29:16,7.43,5244425698113
North Barbara,2018-05-05 15:15:23,38.15,0256007222475
South Karenland,2018-04-23 09:19:31,12.34,9185788818366
North Jasmine,2018-04-17 07:34:23,22.41,4198039541673
East Kaylahaven,2018-02-16 21:02:16,34.42,7999611361088
West Samuelburgh,2018-03-07 20:34:09,34.22,1129565554274
Richardfort,2018-03-03 11:57:24,11.42,2916078036620
West Heidi,2018-02-19 21:08:49,7.64,8966126701769
Raymondhaven,2018-05-08 04:39:49,18.45,1811574736337
North Markport,2018-04-29 11:39:07,19.8,1839021476247
New Paulton,2018-02-17 08:20:55,37.44,7429666346759
Karenside,2018-01-25 03:33:23,19.6,4716956966395
South Jack,2018-03-03 09:00:03,29.88,2153390332898
South Michelleport,2018-01-20 05:30:12,34.72,6387935611001
North Jason,2018-04-01 14:43:46,40.45,1101699127777
Joneschester,2018-01-26 19:19:04,13.77,6678138496534
Amandaburgh,2018-01-02 09:57:04,33.06,6330658179518
North Jason,2018-03-28 18:03:53,42.75,4271684689560
Roberthaven,2018-01-28 22:09:44,28.11,6228196244648
South Karenland,2018-02-13 03:55:55,24.16,3274616265567
Rogerston,2018-01-23 18:16:39,21.64,3849704287167
Robertport,2018-02-14 04:42:16,18.38,9072927119265
West Samuelburgh,2018-01-06 13:23:28,11.01,0073344113439
New Paulton,2018-04-06 16:21:56,38.8,8523234215665
Port Johnbury,2018-04-12 03:43:45,8.42,0039663640391
South Karenland,2018-05-03 16:09:36,19.69,2542833874680
Liumouth,2018-03-22 20:35:56,39.96,6162501769368
South Evanton,2018-04-29 13:54:33,5.16,0314702567786
Huntermouth,2018-04-20 09:38:12,23.65,3496017787039
Simpsonburgh,2018-04-26 22:20:18,29.22,4452627021726
Valentineton,2018-02-17 05:51:36,21.74,4882233203306
Deanville,2018-01-12 07:32:21,39.45,0419667752175
South Karenland,2018-04-27 16:20:00,6.62,9440452913212
Lake Jonathanshire,2018-03-22 14:33:32,18.72,4675968803527
East Kaylahaven,2018-03-01 15:07:16,23.45,3219972039261
Port David,2018-04-12 05:32:59,35.51,2988691809424
West Gabriel,2018-01-30 15:37:59,25.64,3458714190369
South Evanton,2018-02-13 16:46:38,44.33,3933480252928
Richardfort,2018-01-13 10:08:54,25.81,9110913538598
North Madeline,2018-04-04 06:42:02,25.38,6907041134302
South Evanton,2018-04-06 16:41:00,9.3,1037050050692
Royland,2018-02-18 02:03:31,8.32,5213108195867
Hurleymouth,2018-01-07 15:53:43,20.01,4462373605170
West Anthony,2018-04-08 06:21:07,20.83,9582303999416
Martinezhaven,2018-02-14 02:51:53,27.16,2198999302323
North Jasmine,2018-01-21 21:00:14,33.06,4263006375138
Carriemouth,2018-04-15 08:00:48,40.03,2667929739732
Lake Scottton,2018-01-21 04:20:36,21.81,0294152016280
Hurleymouth,2018-01-17 17:07:29,24.86,9295336313691
North Barbara,2018-03-17 17:07:58,6.12,5476938523655
Royland,2018-04-23 01:14:28,40.39,0338531895520
North Jason,2018-01-12 19:19:33,9.97,8000607854022
West Ericstad,2018-01-27 04:30:26,29.05,7599450195358
Joneschester,2018-03-13 06:10:43,27.79,1264452837532
North Madeline,2018-05-03 00:07:06,16.44,0212158091636
Loganberg,2018-02-18 11:58:27,23.98,9369013244643
West Patrickchester,2018-04-07 17:41:37,33.9,3859130440081
Justinberg,2018-04-04 23:19:59,19.38,3733963439606
Lake Jonathanshire,2018-04-16 20:26:30,32.47,1013873953228
Karenside,2018-03-04 20:36:38,25.21,9107960049863
North Madeline,2018-02-04 18:56:51,9.84,9479830048819
West Josephberg,2018-03-30 01:27:04,25.19,7575785795869
West Christopherberg,2018-05-01 12:39:07,39.8,5350289549048
Lake Scottton,2018-04-19 21:32:00,37.67,5487285317750
Simpsonburgh,2018-05-04 11:41:43,33.11,2860856883893
South Karenland,2018-01-23 05:56:24,22.54,0906736207129
South Evanton,2018-02-26 06:48:57,7.81,0741939312160
New Paulville,2018-01-02 20:52:31,33.08,2368537035314
Carriemouth,2018-03-08 09:53:56,37.81,7350661461430
North Madeline,2018-03-01 04:34:54,20.8,1575104438305
West Heidi,2018-01-17 09:28:43,24.19,8798102589241
Amandaburgh,2018-01-13 16:04:10,23.35,9975084532253
Valentineton,2018-03-06 04:48:37,38.88,2762937463829
South Phillip,2018-03-23 16:36:51,40.07,2307854781368
West Angela,2018-02-22 04:05:17,23.09,5991667849215
Erikaland,2018-04-25 11:18:54,34.05,5673820536254
Loganberg,2018-04-23 09:19:40,32.4,2448427854987
West Heidi,2018-01-01 05:23:21,10.75,6571513080673
South Michelleport,2018-01-27 13:10:19,30.16,3948526488391
Christopherfurt,2018-03-15 10:22:43,34.09,1264516579194
North Markport,2018-04-06 02:16:42,18.15,7268609489111
West Anthony,2018-02-10 09:16:50,38.54,8950008238108
South Phillip,2018-04-16 22:02:06,24.63,7860896953308
South Phillip,2018-01-07 02:17:05,6.54,0197653692239
Williamsview,2018-03-02 22:23:09,25.15,5050608655121
Port Frank,2018-01-05 18:22:02,35.35,1918776405433
West Angela,2018-03-18 15:57:00,13.06,7206619990906
Liumouth,2018-04-14 14:58:09,25.28,7891750319251
Port Frank,2018-05-03 20:22:47,21.11,9063920293861
Jerryton,2018-03-04 14:14:36,22.91,3498905000817
Richardfort,2018-03-06 12:53:05,8.28,5127600643309
Lake Danielberg,2018-01-14 22:04:23,24.14,7958893128864
South Evanton,2018-01-17 02:00:57,34.55,3373258213100
Williamsview,2018-01-25 00:47:33,41.17,4838881371737
South Jack,2018-01-29 20:13:33,43.12,6046698489448
Justinberg,2018-02-13 23:56:52,10.18,3143508668222
Liumouth,2018-04-29 06:57:26,23.99,0819442443593
South Jack,2018-01-09 20:31:52,21.13,6055921836157
South Michelleport,2018-03-29 08:33:15,11.06,9979817442901
Hurleymouth,2018-02-23 01:34:05,31.97,1990077862269
West Samuelburgh,2018-02-22 22:11:39,17.35,3943007288125
North Barbara,2018-04-09 17:12:34,6.68,2535408162930
Royland,2018-01-20 12:13:04,6.66,4292343513903
Lake Scottton,2018-04-08 11:19:22,44.03,9052901892070
Raymondhaven,2018-04-30 19:54:09,29.84,7628275458574
Lake Scottton,2018-05-08 13:10:18,18.04,5616262558026
Martinezhaven,2018-05-07 05:55:00,6.89,3266247221258
Lake Scottton,2018-02-08 17:29:38,34.95,7928828679563
Richardfort,2018-02-05 16:12:04,42.22,4051093040264
West Josephberg,2018-04-11 03:53:24,18.65,6034780270685
New Paulville,2018-03-05 15:43:38,23.75,9558031485248
South Phillip,2018-05-07 02:52:22,36.51,2373463606606
South Karenland,2018-03-22 04:17:20,15.54,1305521187209
Valentineton,2018-01-22 02:15:46,17.74,6348946945240
South Evanton,2018-05-07 12:30:58,34.03,3182588142048
Pattyland,2018-04-19 12:57:51,4.55,6863691950115
Port Samanthamouth,2018-03-15 09:03:59,5.62,6911793332732
East Kaylahaven,2018-01-11 10:41:55,8.02,9778559091886
North Madeline,2018-02-27 11:42:19,36.87,9531911098356
Richardfort,2018-04-04 15:04:56,16.35,6077906760851
South Michelleport,2018-02-11 08:12:09,28.03,3129314459254
Port Johnbury,2018-01-21 05:10:00,32.68,0277259241694
Liumouth,2018-01-18 15:26:16,20.68,0984551570260
South Evanton,2018-04-08 01:01:44,5.62,1336030545631
Richardfort,2018-03-05 16:00:59,4.85,3291539624738
New Jacobville,2018-02-07 11:07:26,26.09,3517704368178
East Kaylahaven,2018-02-04 02:25:50,38.13,2889304581969
Williamsstad,2018-01-20 18:47:43,18.79,5023157350397
Lake Jonathanshire,2018-04-11 19:49:34,25.92,8533808747676
Port Samanthamouth,2018-04-25 03:29:08,9.44,4793952979390
South Karenland,2018-03-30 01:56:29,20.21,2903443186097
West Christopherberg,2018-03-10 22:42:09,7.98,5729357604390
Lake Scottton,2018-03-29 13:33:11,35.36,3706314280455
East Kaylahaven,2018-01-24 16:52:11,31.4,7430406748016
Raymondhaven,2018-04-04 06:46:57,41.45,2893202480774
Port Frank,2018-03-19 15:21:28,22.63,9908378465166
New Paulville,2018-04-24 02:25:52,13.32,8564322973357
Karenberg,2018-04-30 21:38:38,5.7,7644517011765
Barajasview,2018-03-24 06:34:31,12.24,0766512199846
North Jason,2018-02-10 06:34:23,25.36,8594848265735
Barajasview,2018-04-18 08:44:07,12.35,6122257582314
New Kimberlyborough,2018-04-03 20:23:26,33.74,6329063149216
West Samuelburgh,2018-01-31 17:10:41,9.67,8851666927116
West Heidi,2018-03-21 00:26:48,9.06,6618749143588
Port Frank,2018-01-16 22:42:03,11.97,8711333582560
West Samuelburgh,2018-04-08 12:38:45,14.52,2480520808757
West Gabriel,2018-05-01 04:34:24,8.67,0425757573667
Loganberg,2018-04-18 11:16:27,16.36,4728835123393
West Josephberg,2018-05-07 10:11:06,29.66,0261961747605
South Michelleport,2018-02-02 11:56:33,12.77,1407376692621
Christopherfurt,2018-04-14 03:24:52,39.91,0253265651115
Justinberg,2018-04-14 23:08:12,7.75,8860058514407
South Michelleport,2018-03-12 09:06:15,25.1,7109079664625
West Angela,2018-04-10 17:06:27,31.03,3524340292330
South Karenland,2018-02-02 14:50:52,10.54,4511035891557
Carriemouth,2018-05-04 10:28:25,41.54,1102333782246
Pattyland,2018-01-09 08:20:24,41.04,3525500502870
West Samuelburgh,2018-03-04 12:38:49,28.18,9684553330848
North Barbara,2018-02-03 23:57:31,11.54,5814426769909
Jerryton,2018-02-20 18:45:32,28.24,4147224282549
Leahton,2018-03-06 20:26:06,14.87,3839886060948
North Jasmine,2018-02-06 19:23:04,9.12,3928977578261
South Karenland,2018-01-03 06:18:54,39.16,5488595025427
Grahamburgh,2018-03-19 14:30:39,33.14,4377426125867
West Robert,2018-03-29 04:22:45,17.53,8336695194192
Williamsview,2018-02-18 02:31:18,18.75,4148427600673
Barajasview,2018-01-04 09:32:47,12.25,1657106589275
Williamsview,2018-01-01 14:40:14,5.42,5676167585855
West Ericstad,2018-02-05 15:30:53,30.89,2464029094187
Lake Danielberg,2018-01-05 17:44:41,28.79,9792091934593
Barajasview,2018-03-29 01:02:09,29.55,3838354230678
Liumouth,2018-03-03 05:13:18,26.6,4278966939061
West Patrickchester,2018-03-06 00:02:29,31.33,2574123507602
Lake Scottton,2018-01-13 13:34:04,24.81,0395502999618
Liumouth,2018-01-04 21:06:42,34.77,8500621051587
Williamsstad,2018-01-03 10:03:19,17.16,0028294640252
Lake Danielberg,2018-02-04 17:32:55,24.49,0859545474575
Justinberg,2018-02-28 21:39:35,14.4,1131855954787
Jerryton,2018-03-07 05:24:37,15.82,8112351353413
New Jacobville,2018-03-12 14:47:55,28.12,3354774437164
Loganberg,2018-01-03 06:49:15,34.42,0237725006820
West Patrickchester,2018-03-02 20:29:14,25.28,8920708170312
South Evanton,2018-01-02 06:55:36,16.96,9407700156319
North Markport,2018-05-04 15:30:04,28.93,1471664210200
Port Angela,2018-04-02 22:13:52,25.84,8022436129393
Richardfort,2018-04-14 11:56:28,43.01,7636011510547
Rogerston,2018-01-27 19:45:00,13.4,9764361764025
East Kaylahaven,2018-02-11 21:07:22,4.75,9782978467542
Raymondhaven,2018-02-28 05:23:49,21.78,1853831474811
Loganberg,2018-02-20 09:42:19,41.16,4360659646407
South Jack,2018-02-17 09:55:15,18.08,3666658839798
West Ericstad,2018-05-05 00:44:55,7.76,8379003928607
Port Frank,2018-02-21 18:44:23,19.81,2185137282852
Simpsonburgh,2018-01-23 20:35:28,39.95,1108660251073
Simpsonburgh,2018-01-08 05:59:56,13.01,9413350107687
South Evanton,2018-02-08 18:08:18,38.21,0056240519093
Loganberg,2018-03-30 21:22:58,40.8,3172019974706
New Paulville,2018-03-08 15:08:09,18.35,3736130457083
East Kaylahaven,2018-04-30 08:22:19,37.41,1759788940587
West Gabriel,2018-01-31 02:31:13,6.8,1042280944345
South Phillip,2018-03-15 08:24:03,22.28,6023734584015
Richardfort,2018-01-21 23:20:53,10.91,3567611375530
Williamsview,2018-03-22 22:31:26,15.85,8549525496025
West Patrickchester,2018-02-16 02:15:20,12.15,9177372989576
North Jason,2018-05-07 20:05:15,24.2,3915678713657
Karenberg,2018-04-13 05:14:30,23.73,0405640953288
East Kaylahaven,2018-03-24 13:53:34,32.21,6710058446869
Lake Jonathanshire,2018-04-09 21:41:30,15.96,0577276092645
Williamsstad,2018-03-12 11:08:28,13.79,5771635421960
Deanville,2018-01-28 03:13:21,31.65,0649769579565
South Latoya,2018-02-25 23:06:10,25.87,4911564763064
South Karenland,2018-02-26 13:01:09,38.05,0445163644058
Justinberg,2018-01-27 07:35:46,28.41,3494883589054
South Michelleport,2018-04-21 15:29:53,36.47,3394685136336
